Time,Position,Velocity,Angle,Voltage,Current
8.041827000000001,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.057959,-111.0,0.0,93.25862068965517,3.1407624633431084,2.875
8.079971,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.106753999999999,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.125248,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.143442,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.166668999999999,-111.0,0.0,93.25862068965517,3.1656891495601176,2.875
8.196043,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
8.217848,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
8.240483000000001,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
8.264826,-110.0,0.0,93.25862068965517,3.1656891495601176,2.875
8.289383999999998,-110.0,0.0,93.3103448275862,3.1656891495601176,2.875
8.312739,-109.0,0.0,93.36206896551724,3.1656891495601176,2.875
8.338973,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.355608,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.375623999999998,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.398257999999998,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.419407,-111.0,0.0,93.25862068965517,3.1407624633431084,2.875
8.438175000000001,-110.0,0.0,93.3103448275862,3.1407624633431084,2.875
8.459007,-111.0,0.0,93.25862068965517,3.1407624633431084,2.875
8.483179,-111.0,0.0,93.25862068965517,3.1407624633431084,2.875
8.519642999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.543593000000001,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.579011999999999,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.607143999999998,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
8.635597,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.659398,-111.0,0.0,93.25862068965517,3.153225806451613,2.875
8.676298,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.699617,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.719037,-110.0,0.0,93.3103448275862,3.153225806451613,2.875
8.73857,-111.0,0.0,93.25862068965517,6.318817204301076,2.875
8.758654,-112.0,0.0,93.20689655172414,6.318817204301076,5.125
8.780190000000001,-130.0,0.0,92.27586206896552,6.318817204301076,6.75
8.807379999999998,-158.0,-4.0,90.82758620689656,6.218914956011731,8.375
8.824145999999999,-178.0,-17.0,89.79310344827586,6.218914956011731,9.375
8.842803,-193.0,-36.0,89.01724137931035,6.218914956011731,9.75
8.871606,-201.0,-73.0,88.60344827586206,6.218914956011731,11.5
8.894545,-210.0,-79.0,88.13793103448276,6.218914956011731,11.625
8.92032,-221.0,-73.0,87.56896551724138,6.218914956011731,10.875
8.946174,-247.0,-49.0,86.22413793103448,6.218914956011731,10.75
8.973402,-259.0,-44.0,85.60344827586206,6.168963831867058,10.75
8.997653,-266.0,-46.0,85.24137931034483,6.168963831867058,10.875
9.019614999999998,-279.0,-51.0,84.56896551724138,6.168963831867058,10.75
9.04243,-295.0,-55.0,83.74137931034483,6.168963831867058,10.5
9.07197,-323.0,-60.0,82.29310344827586,6.168963831867058,10.375
9.099077999999999,-335.0,-62.0,81.67241379310344,6.168963831867058,10.5
9.127510000000001,-365.0,-67.0,80.12068965517241,6.168963831867058,10.375
9.156917,-379.0,-69.0,79.39655172413792,6.168963831867058,10.375
9.177738999999999,-393.0,-70.0,78.67241379310344,6.168963831867058,10.375
9.198967,-407.0,-69.0,77.94827586206895,6.168963831867058,10.5
9.220106000000001,-420.0,-69.0,77.27586206896551,6.168963831867058,10.375
9.237919999999999,-432.0,-69.0,76.6551724137931,6.168963831867058,10.5
9.259656,-449.0,-69.0,75.77586206896551,6.168963831867058,10.375
9.279428,-466.0,-69.0,74.89655172413792,6.168963831867058,10.375
